time_s,vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm,pBrakeF_bar,pBrakeR_bar,beta_true_rad,yaw_acc_rps2,fyf_true_n,fyr_true_n
0.0,16.666666666666668,-0.0,0.0,0.0010081682241324223,1.2940107239157769e-17,0.0,0.0,0.0,0.0,0.0,-0.0,2.869163304912862e-17,1.1550636707740009e-14,9.80054023687031e-15
0.025,16.663378609551323,0.0001585722687498,0.0001143911887251,-0.07040616931337298,0.0249510196503251,0.0011536834648169,0.0,0.0,0.0,0.0,9.516213516201784e-06,0.0168270375579595,22.271852786232817,18.8973296368036
0.05,16.659569210476345,0.0017981584339092,0.0013721022055008,-0.09724644285259824,0.1412897042930126,0.0040765742816183,0.0,0.0,0.0,0.0,0.00010793547007076454,0.0945489853620529,126.11843276646782,107.00957931700297
0.075,16.655022303263348,0.0063589732680055,0.0052718745798799,-0.1319362362948331,0.3337413929402828,0.0078270772571214,0.0,0.0,0.0,0.0,0.0003818051487544113,0.2231746017932891,297.90522697702295,252.76807137444368
0.1,16.64956834581163,0.0138104127513037,0.012622195547458,-0.17076033158735796,0.5503677003085614,0.0116776503311045,0.0,0.0,0.0,0.0,0.0008294757236020386,0.3637895882129669,491.2708406852651,416.8358648238612
0.125,16.643120447794598,0.0227811208201779,0.0232565369170645,-0.21047533902254972,0.7505118474364281,0.0151115344018418,0.0,0.0,0.0,0.0,0.001368801054564059,0.4805191457271576,669.924099883828,568.4204483862783
0.15,16.635684967041016,0.0314272484845585,0.0362924940711638,-0.24798921064897017,0.9218890905380248,0.0182109675717059,0.0,0.0,0.0,0.0,0.0018891466475124323,0.5552085638046265,822.8993603245157,698.2176390632252
0.175,16.627345614963108,0.0383867695927619,0.050675228433273,-0.28111316102923767,1.0767785876989366,0.0211125788471449,0.0,0.0,0.0,0.0,0.0023086528951570765,0.5896495580673218,961.157280331264,815.5273893719814
0.1999999999999999,16.618225309583877,0.043161085082425,0.0655671633569945,-0.3078285402240175,1.2383434712886812,0.0239581612704081,0.0,0.0,0.0,0.0,0.0025972138587827195,0.5988487601280212,1105.3738034699786,937.8929241563453
0.2249999999999999,16.608470280965168,0.0460383461581336,0.0805384604812004,-0.32696879069010415,1.422308984398842,0.0269062753956393,0.0,0.0,0.0,0.0,0.0027719799222507427,0.5982819199562073,1269.5856426314253,1077.2241816266637
0.2499999999999999,16.598232057359482,0.0476470341285069,0.0954751157052893,-0.3380300533410275,1.6311380922794343,0.0299371524532312,0.0,0.0,0.0,0.0,0.002870608987984398,0.5967522263526917,1455.9912971248393,1235.3865551362271
0.2749999999999999,16.5876653459337,0.0485454830858442,0.1103785063828873,-0.34080633452444364,1.8569728463888169,0.0329907475232783,0.0,0.0,0.0,0.0,0.0029266013072626064,0.595514178276062,1657.5765817355916,1406.4286148059562
0.3,16.57692379421658,0.0490137851900524,0.1252294743989029,-0.3361681389086174,2.0852133214473727,0.0360345846046437,0.0,0.0,0.0,0.0,0.0029567479345686877,0.5918546915054321,1861.3092680788436,1579.2927123093214
0.325,16.56614939371745,0.0490538568960295,0.1399282760481341,-0.3248139953613281,2.310529372096062,0.0390110447507275,0.0,0.0,0.0,0.0,0.0029610898543890166,0.5834446549415588,2062.431546075911,1749.9419178825908
0.35,16.555471420288086,0.0486881037553151,0.1543742105518622,-0.3078748575846354,2.532473558187485,0.0418759298904072,0.0,0.0,0.0,0.0,0.002940907118818116,0.5714424252510071,2260.544020382108,1918.0373506272429
0.375,16.544987360636394,0.0479784690671496,0.1684664939075846,-0.28663883556019176,2.752423977851868,0.0446517510169752,0.0,0.0,0.0,0.0,0.0028998794632686944,0.5553666949272156,2456.8768130169547,2084.622750438628
0.4000000000000001,16.534770329793293,0.0470389260186089,0.1821129973863414,-0.26224055434718274,2.968919587135315,0.0473724010164919,0.0,0.0,0.0,0.0,0.002844849071405091,0.5356709361076355,2650.1257626150477,2248.591556158222
0.4250000000000001,16.52486589219835,0.045955657131142,0.1952605576348718,-0.2360302040793679,3.178923225402832,0.0500410631986978,0.0,0.0,0.0,0.0,0.0027810003077143514,0.5161535739898682,2837.579829888266,2407.643492026407
0.4500000000000001,16.515289942423504,0.0447272467944357,0.2079122872226999,-0.20943206787109375,3.3810075819492345,0.0526596225823021,0.0,0.0,0.0,0.0,0.002708232610530378,0.4965592920780182,3017.9649645432105,2560.6975456730265
0.4750000000000001,16.506034003363716,0.0434278903736008,0.2200919548625547,-0.183205434625799,3.579679185152054,0.0551859492072163,0.0,0.0,0.0,0.0,0.002631031195304139,0.4777091741561889,3195.3037972381867,2711.166858262703
