#vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm,pBrakeF_bar,pBrakeR_bar
3.0119975368456,0.114886394694452,0.0137698464095592,3.10954999923706,0.148100003600121,0.0118682384490967,818.75,806.25,0,0.100000001490116
3.03745609074292,0.114089316203732,0.0181694477796555,3.20329999923706,0.061099998652935,0.0111701069399714,818.75,806.25,0,0.100000001490116
3.06369693069096,0.114498461101089,0.0163347087800503,3.25699996948242,0.383199989795685,0.0118682384490967,768.75,793.75,0,0
3.0906677337209,0.115160292578654,0.0143403140828013,3.44274997711182,0.257950007915497,0.0111701069399714,756.25,787.5,0,0.100000001490116
3.12031150468752,0.116479764900482,0.0169667843729258,3.68425011634827,0.410450011491776,0.0111701069399714,762.5,837.5,0,0
3.149802828957,0.116820646112198,0.0161857809871435,3.61319994926453,0.133300006389618,0.00959931127727032,762.5,837.5,0,0
3.17977084301242,0.115987330900247,0.0186139661818743,3.79655003547668,0.158299997448921,0.00872664619237185,762.5,837.5,0,0.100000001490116
3.20939107787421,0.115495417457987,0.0132479788735509,3.6750500202179,0.181600004434586,0.00645771808922291,762.5,787.5,0,0.100000001490116
3.23721088262817,0.11353948249986,0.0216897092759609,3.40525007247925,-0.0373499989509583,0.00558505346998572,756.25,806.25,0,0
3.26486878649745,0.110626322546682,0.0206081699579954,3.43729996681213,-0.121749997138977,0.00401425734162331,768.75,850,0,0
3.29054938812335,0.108098594174818,0.0128175113350153,3.06360006332397,-0.142499998211861,0.00331612559966743,787.5,843.75,0,0
3.31624379907264,0.106020824321515,0.00575337652117014,3.24390006065369,0.0796499997377396,0.00244346098043025,787.5,843.75,0,0
3.34174771390401,0.105281590337346,0.0145842572674155,3.17890000343323,0.145699992775917,0.00244346098043025,781.25,831.25,0,0
3.36806927815278,0.104067063465733,0.00393145484849811,3.33459997177124,0.0797500014305115,0.000872664619237185,762.5,825,0,0
3.39643249265428,0.104459155169001,-0.000765000004321337,3.62614989280701,0.286399990320206,0.000872664619237185,818.75,793.75,0,0.100000001490116
3.42564219877638,0.104706920248183,-0.00670946389436722,3.67020010948181,0.317050009965897,0.00174532923847437,850,856.25,0,0.100000001490116
3.45587334969026,0.104951293215323,0.00377986207604408,3.72755002975464,0.321000009775162,0.00174532923847437,850,856.25,0,0
3.48607772810486,0.106002805230546,0.000583859102334827,3.85649991035461,0.333799988031387,0.00331612559966743,781.25,881.25,0,0.100000001490116
3.51665022954711,0.10631888105171,-0.00418740417808294,3.69985008239746,0.272899985313416,0.00401425734162331,843.75,862.5,0,0
3.54584894747357,0.105973695811054,0.00657546706497669,3.63365006446838,0.149499997496605,0.00558505346998572,812.5,850,0,0
3.57340873907007,0.106362522132969,-0.00253413477912545,3.36120009422302,0.269050002098083,0.00645771808922291,775,875,0,0
3.5997951144428,0.106301919554945,0.00200612563639879,3.32535004615784,0.282599985599518,0.00715585006400943,775,875,0,0.100000001490116
3.6270817682249,0.106542643861639,0.00641306256875396,3.42529988288879,0.19760000705719,0.00802851468324661,837.5,806.25,0,0.100000001490116
3.65446799498283,0.106966912903938,0.00931839179247618,3.49650001525879,0.170550003647804,0.00872664619237185,856.25,875,0,0
3.68406746546647,0.107871959586689,0.00774839194491506,3.72904992103577,0.26995000243187,0.00872664619237185,843.75,887.5,0,0
3.71368616876676,0.108684485206858,0.0126327183097601,3.73569989204407,0.418949991464615,0.00802851468324661,825,881.25,0,0.100000001490116
3.74438905875685,0.109247013352352,0.0191821828484535,3.85809993743896,0.186800003051758,0.00715585006400943,825,881.25,0,0.100000001490116
3.77621870814528,0.108056067814599,0.0223601758480072,4.03334999084473,0.104850001633167,0.00645771808922291,875,818.75,0,0.100000001490116
3.80759239472108,0.108231783091947,0.0130728408694267,3.84789991378784,0.211300000548363,0.00558505346998572,806.25,881.25,0,0
3.83780453316257,0.106401156521935,0.0178253147751093,3.72049999237061,0.11005000025034,0.00558505346998572,800,875,0,0
3.86750153434424,0.106004840741019,0.0212039668112993,3.66510009765625,0.235149994492531,0.00558505346998572,875,818.75,0,0
3.89566961401501,0.10581302092954,0.0177653674036264,3.4869499206543,0.269549995660782,0.00488692196086049,875,818.75,0,0
3.92347502840029,0.106604158051498,0.0119893113151193,3.42855000495911,0.31275001168251,0.00488692196086049,800,862.5,0,0.100000001490116
3.95108970117386,0.107817340003044,0.0143615771085024,3.43074989318848,0.4442999958992,0.00488692196086049,875,868.75,0,0.100000001490116
3.97934216073877,0.108859206715941,0.00409925729036331,3.50839996337891,0.358999997377396,0.00488692196086049,875,831.25,0,0.100000001490116
4.00984792884601,0.110650566049702,0.0044919908978045,3.93184995651245,0.42059999704361,0.00488692196086049,862.5,818.75,0,0.100000001490116
4.04113814472004,0.11213270841523,0.00905925687402487,3.91659998893738,0.296900004148483,0.00488692196086049,862.5,818.75,0,0.100000001490116
4.07326350201884,0.112869337154278,0.00114065851084888,4.01459980010986,0.215200006961823,0.00401425734162331,843.75,837.5,0,0
4.10513320208899,0.112252297131321,0.0068683922290802,4.0332498550415,0.0314499996602535,0.00488692196086049,818.75,887.5,0,0
4.13449587766012,0.112533433437051,0.0124277183786035,3.58774995803833,0.203749999403954,0.00488692196086049,818.75,887.5,0,0.100000001490116
4.16409233122067,0.110519050277307,0.000299395091133192,3.76265001296997,-0.089599996805191,0.00488692196086049,875,812.5,0,0.100000001490116
4.19215591431986,0.109527247635782,-0.00324273342266679,3.48449993133545,0.0016499999910593,0.00558505346998572,875,812.5,0,0.100000001490116
4.21749945518528,0.108010989488158,0.00250565842725337,3.22254991531372,-0.047800000756979,0.00558505346998572,825,831.25,0,0
4.24428856728577,0.107375798709203,0.000831661571282893,3.34384989738464,-0.00565000018104911,0.00558505346998572,812.5,837.5,0,0.100000001490116
4.27185611597725,0.105618711811574,0.00145292491652071,3.50224995613098,-0.0406000018119812,0.00558505346998572,818.75,906.25,0,0.100000001490116
4.30170139118124,0.106227810236657,0.00872979313135147,3.75165009498596,0.33924999833107,0.00645771808922291,887.5,843.75,0,0.100000001490116
4.3329201573806,0.10708138490688,0.0135024581104517,3.98215007781982,0.196400001645088,0.00645771808922291,887.5,843.75,0,0.100000001490116
4.36567313205417,0.109142735548593,0.0113173201680183,4.17780017852783,0.545400023460388,0.00645771808922291,900,862.5,0,0.100000001490116
4.39910908610736,0.111750131639091,0.010089517571032,4.1877498626709,0.389450013637543,0.00645771808922291,837.5,893.75,0,0.100000001490116
4.43243002994927,0.112344673990857,0.0210398472845554,4.16839981079102,0.350349992513657,0.00645771808922291,831.25,831.25,0,0.100000001490116
4.46335510496021,0.115736890163585,0.0159075111150742,3.81345009803772,0.616599977016449,0.00645771808922291,825,893.75,0,0
4.49267576673025,0.116339995459907,0.0158614404499531,3.65149998664856,0.175150007009506,0.00645771808922291,825,893.75,0,0
4.52125719209133,0.117134237555543,0.0109349694103003,3.41079998016357,0.459300011396408,0.00645771808922291,831.25,856.25,0,0
4.54892499459699,0.118889245679886,0.0162019059062004,3.4574499130249,0.496199995279312,0.00645771808922291,843.75,887.5,0,0.100000001490116
4.57700247804127,0.118387359973875,0.0147030474618077,3.56325006484985,0.10894999653101,0.00645771808922291,900,862.5,0,0
4.60570180231882,0.118257482089653,0.0150311794131994,3.62925004959106,0.36370000243187,0.00645771808922291,837.5,918.75,0,0.100000001490116
4.63677857778951,0.117204758071967,0.0107707120478153,3.96175003051758,-0.0434000007808208,0.00645771808922291,837.5,918.75,0,0
4.66788678101824,0.116032826061928,0.0134695172309875,3.91890001296997,0.146850004792213,0.00645771808922291,912.5,912.5,0,0
4.70066116437884,0.113917605420448,0.0237896405160427,4.09819984436035,-0.0786999985575676,0.00645771808922291,843.75,925,0,0.100000001490116
4.73397745731494,0.112164301910881,0.0104899844154716,4.14349985122681,0.00185000000055879,0.00558505346998572,918.75,887.5,0,0.100000001490116
4.76668373744821,0.111877437175772,0.0180201064795256,3.93449997901917,0.218950003385544,0.00558505346998572,868.75,875,0,0.100000001490116
4.79837736487023,0.110736040314401,0.0131608499214053,3.93155002593994,0.0452000014483929,0.00558505346998572,868.75,875,0,0.100000001490116
4.82983485350478,0.11279079418026,0.0118955206125975,3.79045009613037,0.5,0.00558505346998572,868.75,918.75,0,0.100000001490116
4.85953528496607,0.114350839346828,0.0088214548304677,3.71985006332397,0.31029999256134,0.00558505346998572,856.25,875,0,0.100000001490116
4.88906660235803,0.117121609800736,0.00830998457968235,3.74230003356934,0.577650010585785,0.00558505346998572,925,881.25,0,0.100000001490116
4.92040145651238,0.11984388448695,0.00985612533986568,4.01004981994629,0.491800010204315,0.00558505346998572,900,881.25,0,0.100000001490116
4.95385040711436,0.122174210380274,0.0137441884726286,4.28294992446899,0.481550008058548,0.00558505346998572,900,881.25,0,0.100000001490116
4.98628700700016,0.126685969891573,0.00593058951199055,4.02909994125366,0.747900009155273,0.00558505346998572,856.25,900,0,0.100000001490116
5.01967984029249,0.126144731179427,0.00777678424492478,4.21750020980835,-0.0207499992102385,0.00645771808922291,875,937.5,0,0.100000001490116
