#vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm,pBrakeF_bar,pBrakeR_bar
3.05989075794631,-0.0161233370734569,-0.0237342473119497,4.92296695709229,0.0799281150102615,-0.00837757997214794,1043.75,1037.5,0,0
3.10389257525414,-0.0139457193672492,-0.0213449653238058,5.15437078475952,0.174137383699417,-0.00837757997214794,1012.5,1031.25,0,0
3.14786180246822,-0.0125572822419262,-0.0197653397917747,5.24939203262329,0.172010004520416,-0.00750491581857204,1012.5,1031.25,0,0
3.18863734834547,-0.0108054941347572,-0.0141540849581361,5.06438207626343,0.210016787052155,-0.00750491581857204,987.5,1093.75,0,0
3.22582711007247,-0.0101632111480461,-0.0122248809784651,4.74965953826904,0.143838554620743,-0.00750491581857204,1031.25,1056.25,0,0
3.26119090216047,-0.0105247775448471,-0.0111973024904728,4.46603107452393,0.0434684902429581,-0.00750491581857204,1087.5,1081.25,0,0
3.29406526003129,-0.0103520773069704,-0.0133813815191388,4.17035055160522,0.027137691155076,-0.00750491581857204,1037.5,1012.5,0,0
3.32619262342988,-0.0110105380799322,-0.0161451362073421,3.9865882396698,-0.0526669062674046,-0.00750491581857204,1037.5,1012.5,0,0
3.36027466618526,-0.0117245436508244,-0.0176950488239527,4.05744981765747,-0.0888226851820946,-0.00750491581857204,1056.25,1006.25,0,0
3.39736777596248,-0.0117437785975433,-0.0196882355958223,4.28663730621338,-0.0623171217739582,-0.00837757997214794,987.5,987.5,0,0
3.43715479318272,-0.0106041690639961,-0.0202349461615086,4.58363819122314,0.0277305841445923,-0.00907571241259575,1025,1006.25,0,0
3.47947257104605,-0.00998427405746763,-0.0181085932999849,4.86770105361938,0.0517741441726685,-0.00994837656617165,1093.75,1068.75,0,0
3.52151620299044,-0.0095596885079369,-0.0160906296223402,4.97820615768433,0.0575135983526707,-0.00994837656617165,1093.75,1068.75,0,0
3.56344420744298,-0.00992811782281522,-0.0155665399506688,5.02342176437378,-0.00590421631932259,-0.00994837656617165,993.75,1050,0,0
3.60211999423991,-0.0102919059390433,-0.0144670121371746,4.81510496139526,-0.0265707541257143,-0.00994837656617165,1062.5,993.75,0,0
3.63861889117045,-0.0119252212828611,-0.0164222605526447,4.57468795776367,-0.144697993993759,-0.00907571241259575,1087.5,1093.75,0,0
3.67266850514864,-0.0136129207923572,-0.0206814389675856,4.30957698822021,-0.208689883351326,-0.00837757997214794,1062.5,1043.75,0,0
3.7063646078259,-0.0140039473220655,-0.0218524243682623,4.15619087219238,-0.165283858776093,-0.00750491581857204,1062.5,1043.75,0,0
3.74082052932261,-0.0160437331300065,-0.0263346079736948,4.15338373184204,-0.276435345411301,-0.00750491581857204,987.5,1118.75,0,0
3.77815962280615,-0.0172534674386133,-0.0264665633440018,4.33994293212891,-0.229945167899132,-0.00750491581857204,1106.25,1018.75,0,0
3.81791726143199,-0.017818142612708,-0.0274882353842258,4.58810806274414,-0.186383008956909,-0.00680678430944681,1118.75,1050,0,0
3.86044831178017,-0.018222552257541,-0.0252048652619123,4.89331150054932,-0.137616366147995,-0.00680678430944681,1118.75,1018.75,0,0
3.90483057769388,-0.0183505883723812,-0.022211192175746,5.16186904907227,-0.0874443873763084,-0.00750491581857204,1118.75,1018.75,0,0
3.94846472831021,-0.0176716324870904,-0.0173924323171377,5.24085474014282,-0.00822671595960855,-0.00750491581857204,1106.25,1112.5,0,0
3.99056840723913,-0.016407282803941,-0.0141319194808602,5.17041730880737,0.0808396115899086,-0.00680678430944681,1050,1125,0,0
4.03088275868888,-0.0150111321144123,-0.013432877138257,5.00677633285522,0.128152519464493,-0.00680678430944681,1050,1118.75,0,0
4.06851109337414,-0.0137813407232829,-0.0114988293498755,4.74078512191772,0.143289297819138,-0.00593411922454834,1093.75,1018.75,0,0
4.10508043508338,-0.0118183391110641,-0.014986147172749,4.54323720932007,0.195979163050652,-0.00593411922454834,1093.75,1018.75,0,0
4.14169897041236,-0.00965113828890667,-0.0166002791374922,4.47585535049438,0.210094660520554,-0.00523598771542311,1012.5,1150,0,0
4.17893930475554,-0.00698983094608418,-0.0144309885799885,4.47443914413452,0.294415533542633,-0.00523598771542311,1056.25,1100,0,0
4.21898066582964,-0.00350461158565583,-0.0160770174115896,4.6756443977356,0.355588227510452,-0.00593411922454834,1143.75,1043.75,0,0
4.26157327500566,-0.00295252077903565,-0.0174461044371128,4.94358158111572,0.173093721270561,-0.00523598771542311,1056.25,1131.25,0,0
4.30538385104523,-0.00246764742373406,-0.0147947054356337,5.13295364379883,0.122338466346264,-0.00593411922454834,1056.25,1131.25,0,0
4.34927174954682,-0.00379197213204742,-0.0125412913039327,5.22863292694092,-0.0457454547286034,-0.00593411922454834,1112.5,1043.75,0,0
4.39151394148251,-0.00578894584190357,-0.0120764300227165,5.15650415420532,-0.160707920789719,-0.00593411922454834,1143.75,1137.5,0,0
4.43053614209444,-0.00721085592050435,-0.0140371201559901,4.88145399093628,-0.194241359829903,-0.00593411922454834,1106.25,1050,0,0
4.46754321434227,-0.0107026807929367,-0.0161615964025259,4.62157535552979,-0.341214299201965,-0.00593411922454834,1056.25,1118.75,0,0
4.50301338590227,-0.0134112512750754,-0.0196143127977848,4.41275930404663,-0.367214262485504,-0.00593411922454834,1056.25,1118.75,0,0
4.53795189826462,-0.0155910489743964,-0.0246767662465572,4.28518152236938,-0.33856412768364,-0.00593411922454834,1031.25,1050,0,0
4.5752909236322,-0.0174183847161996,-0.0270558223128319,4.39274549484253,-0.302447915077209,-0.00593411922454834,1093.75,1081.25,0,0
4.61437345729535,-0.0171819597198943,-0.0264819581061602,4.5602822303772,-0.131188586354256,-0.00593411922454834,1043.75,1062.5,0,0
4.65685332329182,-0.0145971836786035,-0.0260437820106745,4.86265420913696,0.117747418582439,-0.00593411922454834,1131.25,1118.75,0,0
4.70280074382106,-0.0121544563734133,-0.0231136754155159,5.22527599334717,0.21479095518589,-0.00593411922454834,1131.25,1118.75,0,0
4.7486651709359,-0.00942144127954332,-0.0177362505346537,5.37929677963257,0.295578569173813,-0.00523598771542311,1118.75,1081.25,0,0
4.79273333402491,-0.00859736621490209,-0.0156047791242599,5.34013891220093,0.204997777938843,-0.00436332309618592,1043.75,1106.25,0,0
4.83499121946311,-0.00662633731715795,-0.0160227417945862,5.19259595870972,0.222112685441971,-0.00349065847694874,1093.75,1118.75,0,0
4.87358199974617,-0.00681294482427308,-0.0156767722219229,4.87702560424805,0.100910171866417,-0.00279252673499286,1118.75,1125,0,0
4.90977651969765,-0.00544202990062997,-0.0164268985390663,4.57775545120239,0.144268691539764,-0.00209439499303699,1118.75,1125,0,0
4.94570111080798,-0.00461272053978445,-0.0171389319002628,4.44095802307129,0.13109989464283,-0.00122173049021512,1043.75,1093.75,0,0
4.98187733354334,-0.0031466382693056,-0.0189185030758381,4.39698648452759,0.173112705349922,-0.00122173049021512,1143.75,1137.5,0,0
5.01951968764838,-0.00227651163603269,-0.0171255059540272,4.48509836196899,0.169183939695358,-0.000523598748259246,1106.25,1106.25,0,0
5.05971195877016,-0.00291711578457583,-0.0131921507418156,4.70099353790283,0.078417181968689,-0.00122173049021512,1137.5,1118.75,0,0
5.1017634634527,-0.00433052142802262,-0.00992843881249428,4.92151975631714,0.0135520929470658,-0.00209439499303699,1137.5,1118.75,0,0
5.14412401556712,-0.00773323087826552,-0.00623896578326821,5.0070161819458,-0.17103186249733,-0.00209439499303699,1075,1037.5,0,0
5.18685144761016,-0.01154775647946,-0.00342730595730245,5.05734300613403,-0.295854955911636,-0.00279252673499286,1093.75,1068.75,0,0
5.22692557340176,-0.0157196996034088,-0.00388176436536014,4.90891027450562,-0.412568211555481,-0.00279252673499286,1137.5,1118.75,0,0
5.2656246187751,-0.0200951795955723,-0.0046573095023632,4.72347497940063,-0.47105798125267,-0.00209439499303699,1087.5,1037.5,0,0
5.30240126466276,-0.0250325406581938,-0.0105909891426563,4.52963924407959,-0.561067700386047,-0.00279252673499286,1087.5,1037.5,0,0
5.33873223403104,-0.0269734673523224,-0.0140971131622791,4.41183233261108,-0.402368694543839,-0.00279252673499286,1031.25,1037.5,0,0
5.37542024113476,-0.0279131891660281,-0.0145312268286943,4.40190935134888,-0.257104218006134,-0.00209439499303699,1031.25,1143.75,0,0
5.41472369017778,-0.0254917119441383,-0.0172229260206223,4.58205080032349,0.0165725201368332,-0.00209439499303699,1068.75,1131.25,0,0
5.45592635905657,-0.0210638725615766,-0.0203809477388859,4.78394651412964,0.248688355088234,-0.00122173049021512,1137.5,1062.5,0,0
5.49971779998558,-0.0165175615830292,-0.0187623575329781,5.07251977920532,0.410230457782745,-0.000523598748259246,1137.5,1062.5,0,0
5.54497325308206,-0.0108176367976297,-0.0179363191127777,5.28031349182129,0.564275622367859,0.000174532920937054,1112.5,1131.25,0,0
5.58976456979302,-0.0065665786588139,-0.013461354188621,5.36629438400269,0.582146823406219,0.00174532923847437,1156.25,1143.75,0,0
5.63454801190858,-0.000784242708874991,-0.011712939478457,5.39682674407959,0.672555029392242,0.00244346098043025,1118.75,1106.25,0,0
5.67600451979086,0.000625525877549174,-0.0118494490161538,5.18037462234497,0.417295068502426,0.00331612559966743,1081.25,1125,0,0
5.71738097793646,0.00433725944093447,-0.0122921168804169,5.04197931289673,0.462273329496384,0.00401425734162331,1081.25,1125,0,0
5.75473385109589,0.00437885359324795,-0.0105763273313642,4.72011280059814,0.244117468595505,0.00401425734162331,1062.5,1112.5,0,0
5.7925590423603,0.00602479186729116,-0.0127184493467212,4.62260770797729,0.244650855660439,0.00331612559966743,1093.75,1150,0,0
5.83033031475722,0.00609268617153715,-0.00723499152809381,4.55515003204346,0.141872093081474,0.00331612559966743,1118.75,1137.5,0,0
5.87197903384721,0.00444294008639276,-0.00264994474127889,4.7833046913147,-0.0297248456627131,0.00174532923847437,1150,1112.5,0,0
5.91315863136748,0.00104209955414467,-0.0021944222971797,4.84155035018921,-0.229501366615295,0.000872664619237185,1150,1112.5,0,0
5.95532015915458,-0.00307950716345582,0.00116413494106382,4.96950817108154,-0.35390430688858,0.000872664619237185,1137.5,1062.5,0,0
5.99793160121411,-0.00998370891909256,0.00610615033656359,5.01464939117432,-0.594062209129333,-0.000523598748259246,1100,1087.5,0,0
6.04082349599,-0.0169076364079362,0.00752672413364053,5.05519580841064,-0.713849246501923,-0.000523598748259246,1118.75,1143.75,0,0
6.08117724670337,-0.0236744585587775,0.00530781224370003,4.92509937286377,-0.77829247713089,-0.000523598748259246,1125,1068.75,0,0
6.11997249275362,-0.0271949296141689,-0.000833715486805886,4.76671123504639,-0.601947903633118,-0.000523598748259246,1125,1068.75,0,0
6.15874207032898,-0.0292856198944347,-0.0036204201169312,4.7023663520813,-0.400678128004074,0.000174532920937054,1100,1131.25,0,0
6.19652268007091,-0.0272052632304367,-0.00985644664615393,4.57993984222412,-0.0367172546684742,0.000872664619237185,1100,1118.75,0,0
