AY,Alphaf,Alphar,Beta,BetaR,Fxf,Fxr,Fyf,Fyr,Myf,Myr,Time,Vx,Vy,YawAcc,YawR,delta,phi,t,yaw,global_x_m,global_y_m
-0.22111719213426115,5.354251503944397,-37.112464904785156,-0.6477271826892653,0.050015155634718464,2387.7303466796875,2232.4425048828125,-205.0234146118164,1152.1465454101562,4170.751709657956,3897.5267490983274,6.375000000000023,14.609203338623047,-11.05367766486274,-1.2883340120315552,0.00589998684461026,-0.7415398284064512,-0.0056798209246096175,256,56.28133010864258,19.108486067175562,-3.886829472348307
-0.22888910993933678,5.337978541851044,-36.87825965881348,-0.6460716951766449,0.08172853562619439,2391.02685546875,2242.06884765625,-202.59341430664062,1138.7482299804688,4165.62612429266,3926.3304127335814,6.4000000000000234,14.662098354763454,-11.055578655666775,-1.2805927991867065,-0.026209160731094756,-0.7415030102043808,-0.006126546951970345,257,56.266761779785156,19.38571210174676,-4.252057524468278
-0.23787097074091437,5.366604298353195,-36.601816177368164,-0.6436279119813609,0.11308732404090467,2394.7213134765625,2250.2940673828125,-202.2451000213623,1124.982666015625,4160.561288934994,3954.7991184830935,6.425000000000024,14.723993937174479,-11.045913696289062,-1.2738250494003296,-0.058137726219243686,-0.7414671906877192,-0.006483782964474653,258,56.206329345703125,19.650329683513355,-4.627627995634471
-0.24748845137655737,5.439546972513199,-36.282724380493164,-0.6404042886398745,0.1441335239226669,2397.622802734375,2257.418212890625,-203.60211181640625,1110.782470703125,4155.50516143446,3982.9236851334845,6.450000000000024,14.794778823852539,-11.024661593967014,-1.2677363157272339,-0.0899060380693917,-0.7414317373557076,-0.0067805033225447646,259,56.100276947021484,19.884260555548238,-5.023831171271063
-0.2574557136744261,5.556556969881058,-35.920650482177734,-0.6364081488451834,0.17490180629992255,2399.3172607421875,2263.9403076171875,-206.42816162109375,1096.2192993164062,4150.41510863905,4010.693246901063,6.4750000000000245,14.874319500393337,-10.991759830050999,-1.2621665000915527,-0.12152884561666971,-0.7413986808686769,-0.0070399888394755555,260,55.948822021484375,20.067078966841493,-5.446559025754401
-0.2677290212363005,5.717266231775284,-35.515201568603516,-0.6316460173419581,0.20541534067415532,2399.9100341796875,2270.233154296875,-210.63601684570312,1081.4092407226562,4145.254404598523,4038.0987293839735,6.500000000000025,14.962466557820639,-10.94712045457628,-1.2570499181747437,-0.15301809563528027,-0.7413670558307323,-0.007278509244903079,261,55.75216293334961,20.17593159232765,-5.894319973617723
-0.2784144658595324,5.921294838190079,-35.06623458862305,-0.6261241525587606,0.23568795883827678,2399.766357421875,2276.4462890625,-216.25300121307373,1066.4593811035156,4139.9885041773805,4065.1339604020404,6.525000000000025,15.059050454033745,-10.89063220553928,-1.2523950338363647,-0.18438517313888342,-0.7413359967145192,-0.007505823567806252,262,55.51049041748047,20.187186782452578,-6.355001095749881
-0.2897015780210495,6.168263013474643,-34.57363700866699,-0.6198484800290162,0.26572738395944817,2399.288818359375,2282.5889892578125,-223.37482452392578,1051.4054870605469,4134.5821791470535,4091.7954449296285,6.550000000000026,15.163882573445639,-10.822163687811958,-1.2482211589813232,-0.21564186261530277,-0.7413055368095514,-0.0077267853152420156,263,55.22396469116211,20.08047251584266,-6.803085097589501
-0.3018037460744381,6.457626834511757,-34.03740882873535,-0.6128247255490684,0.29553747762125016,2398.7755126953125,2288.6292724609375,-232.17900025844574,1036.2267150878906,4128.997808533955,4118.080582106142,6.575000000000026,15.276749928792318,-10.741568671332466,-1.2445429563522339,-0.24680036467128227,-0.7412738451925794,-0.00794325141789232,264,54.892738342285156,19.845427693549507,-7.198729393642996
-0.31496135592460633,6.788858324289322,-33.45774269104004,-0.6050586814942883,0.32511860600833253,2398.368408203125,2294.55859375,-243.0015811920166,1020.8668212890625,4123.193333527494,4143.98624998334,6.600000000000026,15.397414101494682,-10.648682912190756,-1.2413852214813232,-0.27787336261151346,-0.7412400230467354,-0.008155735262475114,265,54.516937255859375,19.490583314322425,-7.490756764185559
-0.32939663082361226,7.161529779434204,-32.83470153808594,-0.5965560070819923,0.3544714682004815,2398.068115234375,2300.4097900390625,-256.21434783935547,1005.240966796875,4117.118293997694,4169.507920515567,6.625000000000027,15.52560912238227,-10.543327331542969,-1.2387570142745972,-0.30887405572814897,-0.7412055684001325,-0.008364556220261748,266,54.0966796875,19.052184912772532,-7.625730074687558
-0.345188245177269,7.57511842250824,-32.16847038269043,-0.5873222949504696,0.38360415354950816,2397.7796630859375,2306.244140625,-271.930965423584,989.2467956542969,4110.712935301711,4194.638944685489,6.650000000000027,15.661037233140734,-10.425309075249565,-1.2366033792495728,-0.3398152271944212,-0.7411700817786072,-0.008570443539660093,267,53.632057189941406,18.598708724122602,-7.564167218169798
-0.36217129305005075,8.029100179672241,-31.45931911468506,-0.5773629380009275,0.41253796734413317,2397.3680419921875,2312.129638671875,-289.7406921386719,972.7703857421875,4103.914661166122,4219.370114576847,6.675000000000027,15.803380542331272,-10.294415156046549,-1.2347639799118042,-0.3707068638644179,-0.7411324646282099,-0.00877464037594462,268,53.12314987182617,18.225220562917936,-7.301942662074046
-0.3801109194755554,8.523180842399597,-30.70732879638672,-0.5666824636072193,0.44129461434724065,2396.7020263671875,2318.1300048828125,-309.0457763671875,955.6886596679688,4096.671143862655,4243.689374220402,6.700000000000028,15.952291488647461,-10.150410334269205,-1.233038306236267,-0.40155435863934663,-0.7410942815560808,-0.008978650999012298,269,52.57001876831055,18.032333587391935,-6.890020062830716
-0.39936939179897313,9.05696165561676,-29.912790298461914,-0.555285299274657,0.46987379495320797,2395.712158203125,2324.843994140625,-329.0122756958008,936.6988830566406,4088.944999453476,4267.581590712101,6.725000000000028,16.107398139105904,-9.99304453531901,-1.2309105396270752,-0.43235721217650286,-0.7410556324307611,-0.009184695403303066,270,51.97272872924805,18.08939728227232,-6.440499853329512
-0.4217179976403714,9.629966974258423,-29.076472282409668,-0.5431769377729891,0.4981778044395429,2393.62890625,2334.7569580078125,-349.53528594970703,912.1953125,4080.7196925610815,4290.999062788518,6.750000000000028,16.268320083618164,-9.822101593017578,-1.2262989282608032,-0.4630790390374934,-0.7410185479125817,-0.009403152634987123,271,51.33137130737305,18.391585157310168,-6.105448085859296
-0.444615937024355,10.242206811904907,-28.19899272918701,-0.5303630716090456,0.5263171972809972,2389.6505126953125,2348.875244140625,-365.7223358154297,882.3362121582031,4071.9813104123396,4313.803945601019,6.775000000000029,16.434668434990776,-9.63736957973904,-1.2180677652359009,-0.49364104294356564,-0.7409854581360374,-0.00964943990006251,272,50.646114349365234,18.832893930108305,-6.022384207089263
-0.4681141383945942,10.893743991851807,-27.280686378479004,-0.5168494598686838,0.5541542547597004,2383.666015625,2366.19091796875,-379.4108123779297,848.3977355957031,4062.8382520169544,4335.862350904975,6.800000000000029,16.606014039781357,-9.438624911838108,-1.2070266008377075,-0.5239597337945455,-0.7409550980996106,-0.009932987493561087,273,49.917259216308594,19.223236384726135,-6.239641579055234
-0.4922944523394108,11.584389448165894,-26.32212734222412,-0.5026448244044737,0.5815938354457092,2376.726318359375,2384.587158203125,-391.73502349853516,811.7728881835938,4053.3529817075064,4357.072294294869,6.8250000000000295,16.781844033135307,-9.225677914089626,-1.1942137479782104,-0.5539778203374827,-0.7409242720099929,-0.01025358319483349,274,49.14519500732422,19.365619190193275,-6.660430191177175
-0.5175381302833557,12.313857555389404,-25.323936462402344,-0.48776008417688455,0.6085637343839688,2370.217041015625,2401.9796142578125,-403.9070587158203,773.6144409179688,4043.5596061200436,4377.366616499459,6.85000000000003,16.961578792995876,-8.998361163669163,-1.1806751489639282,-0.583664509772273,-0.740891681576153,-0.010602772507716015,275,48.33036804199219,19.17250208500637,-7.057513162316969
-0.544151582568884,13.08151888847351,-24.287010192871094,-0.4722074897269308,0.6350289642956586,2365.212158203125,2417.0469970703125,-416.80918884277344,734.7562866210938,4033.4619296521482,4396.70697752241,6.87500000000003,17.14458253648546,-8.756528430514866,-1.1672046184539795,-0.6130122786688372,-0.7408543640313784,-0.010967821152949425,276,47.473262786865234,18.75303131895519,-7.186054763417022
-0.5722022026777268,13.886766910552979,-23.212278366088867,-0.4559997243593039,0.660990790182296,2362.1307373046875,2429.394775390625,-430.9066925048828,695.7215881347656,4023.041699931079,4415.075884687938,6.9000000000000306,17.3301813337538,-8.50004408094618,-1.1542469263076782,-0.6420291497999591,-0.7408132181925366,-0.011335988609490668,277,46.5743522644043,18.38496442593653,-6.95282019681656
-0.6015062101185322,14.728765964508057,-22.100622177124023,-0.43914907190453195,0.6864755107596457,2360.7454833984375,2439.319580078125,-446.27906799316406,656.7629089355469,4012.2690326184575,4432.468924391308,6.925000000000031,17.517672644721138,-8.228776190016005,-1.1419036388397217,-0.670729770551634,-0.7407668459000556,-0.01169758346768538,278,45.634090423583984,18.34053182750617,-6.522495200839351
-0.6317198470234872,15.606971263885498,-20.953089714050293,-0.42166698395530217,0.7115192118604784,2360.419677734375,2447.4427490234375,-462.7484588623047,617.9472045898438,4001.112055918629,4448.887997114698,6.950000000000031,17.70633273654514,-7.942590713500977,-1.1300431489944458,-0.6991283222566668,-0.7407189422899478,-0.012047240914353271,279,44.652923583984375,18.660435883719327,-6.236150056924211
-0.6624532461166383,16.520687580108643,-19.77054214477539,-0.40356404657694767,0.7361560485257742,2360.418212890625,2454.3572998046875,-480.11541748046875,579.335693359375,3989.543344447072,4464.336677229446,6.975000000000032,17.895416683620876,-7.641356256273058,-1.118468999862671,-0.727234259136927,-0.7406687749929134,-0.012383395302056621,280,43.63126754760742,19.07274086954872,-6.342992448603502
-0.693443076312542,17.46953248977661,-18.553741455078125,-0.3848501467550154,0.7604085910457715,2360.2181396484375,2460.35302734375,-498.40284729003906,541.0692138671875,3977.5404590100607,4478.820069563431,7.000000000000032,18.08415306939019,-7.324943012661404,-1.1071316003799438,-0.7550537730419492,-0.7406186409853927,-0.01270620371568785,281,42.56954574584961,19.19510486269144,-6.747250056653592
