time_s,vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm,pBrakeF_bar,pBrakeR_bar,beta_true_rad,yaw_acc_rps2,fyf_true_n,fyr_true_n
0.0,33.333333333333336,-0.0,0.0,0.0010081682241324223,1.2859201613342629e-17,0.0,0.0,0.0,0.0,0.0,-0.0,2.8035159353949387e-17,1.1478418489286988e-14,9.739264172728351e-15
0.025,33.324103885226776,2.6215668568658635e-19,9.681343495467702e-20,-0.0793320742520419,-5.3748095681927744e-18,0.0,0.0,0.0,0.0,0.0,7.866878779081154e-21,8.182996706244133e-18,-4.797678376854043e-15,-4.070757410664035e-15
0.05,33.31452899509006,1.3494294215376053e-19,-9.656290001672496e-18,-0.08986191720673532,-7.84950572651759e-16,0.0,0.0,0.0,0.0,0.0,4.0505733151337245e-21,-5.171840027366672e-15,-7.006648964080045e-13,-5.945035484673977e-13
0.075,33.304693433973526,-4.95164882243919e-18,-1.6842053421578534e-17,-0.10213613799124054,-1.4869874419367116e-16,0.0,0.0,0.0,0.0,0.0,-1.4867720768112823e-19,-1.1262725784399514e-16,-1.3273191182533435e-13,-1.1262101609422307e-13
0.1,33.29459720187717,5.603969887125494e-18,-1.1523073587229945e-17,-0.11263184980912642,1.1739264038982946e-17,0.0,0.0,0.0,0.0,0.0,1.6831469241530694e-19,5.762253305352188e-17,1.047873650692822e-14,8.89104915739364e-15
0.125,33.284310234917534,1.33369574548105e-17,-9.424239653302587e-18,-0.11914415301698626,1.699317753553206e-16,0.0,0.0,0.0,0.0,0.0,4.0069802740929607e-19,-1.6912841853702584e-16,1.5168500275569193e-13,1.2870242658058706e-13
0.15,33.273938496907554,2.0397930166058668e-17,-7.066342195409775e-18,-0.12043446858723958,2.025478482857253e-17,0.0,0.0,0.0,0.0,0.0,6.130302298886088e-19,9.108200206618164e-17,1.8079885801897938e-14,1.5340509165246733e-14
0.175,33.263604905870224,2.5271227981332048e-17,-4.5747435626571374e-18,-0.11622144294507576,-3.3872649450942764e-17,0.0,0.0,0.0,0.0,0.0,7.597260745744453e-19,7.79532891687605e-17,-3.023550430498088e-14,-2.565436728907468e-14
0.1999999999999999,33.253426021999786,2.763688549153073e-17,-2.4690311369483786e-18,-0.1071219658129143,-6.427834631306907e-17,0.0,0.0,0.0,0.0,0.0,8.310988910810793e-19,2.8557513984609267e-17,-5.737632715978051e-14,-4.868294425678345e-14
0.2249999999999999,33.24349933200412,2.763021473943528e-17,-1.0904915741093925e-18,-0.09460549556847775,-2.1754763214821282e-17,0.0,0.0,0.0,0.0,0.0,8.311463983827711e-19,7.030230525400844e-17,-1.9418800935197032e-14,-1.6476558369258085e-14
0.2499999999999999,33.2338735792372,2.601862794289391e-17,-3.2091165329030867e-19,-0.08117888941909328,-5.697237901822255e-17,0.0,0.0,0.0,0.0,0.0,7.828948341173507e-19,2.2926134548797265e-17,-5.085485307446259e-14,-4.314957230560462e-14
0.2749999999999999,33.224523332383896,2.44191124687584e-17,1.0176834616094912e-18,-0.07194087635387074,1.2078820625780684e-17,0.0,0.0,0.0,0.0,0.0,7.349725449622065e-19,2.0351682130375e-17,1.0781832509405875e-14,9.148221523132255e-15
0.3,33.21531507703993,2.2003268991706556e-17,-2.6426745941936112e-18,-0.06583074396306818,-3.510782110148788e-17,0.0,0.0,0.0,0.0,0.0,6.624434824920961e-19,3.568851893142072e-17,-3.133804686845927e-14,-2.6589857948995738e-14
0.325,33.206397162543404,1.8790313836457557e-17,-1.5214450457891846e-17,-0.04421736052542022,-2.700383599252309e-16,0.0,0.0,0.0,0.0,0.0,5.658642744191745e-19,-1.341862315850872e-16,-2.4104243767096435e-13,-2.0452085620566668e-13
0.35,33.19826549953885,2.6189358021324854e-17,-8.638544865091361e-18,0.0044664331638451776,-2.345407673279616e-18,0.0,0.0,0.0,0.0,0.0,7.888772990772258e-19,1.470381433797685e-16,-2.0935647181979526e-15,-1.7763579427134136e-15
0.375,33.191536797417534,3.107133755667177e-17,-5.1835771694470624e-18,0.07913385564630682,-4.653263094168369e-17,0.0,0.0,0.0,0.0,0.0,9.361222936531604e-19,1.479567770808454e-16,-4.153609434056848e-14,-3.524274671320961e-14
0.4000000000000001,33.18672604031033,3.107922702153638e-17,-1.605675663327796e-18,0.1732507509173769,1.459691449937369e-17,0.0,0.0,0.0,0.0,0.0,9.364957237356263e-19,1.1091276058835648e-17,1.3029540893293401e-14,1.1055368030673187e-14
0.4250000000000001,33.18416383531358,2.7106535884523648e-17,4.2551891341056654e-18,0.276020859227036,-1.5581051123554035e-16,0.0,0.0,0.0,0.0,0.0,8.168515566355086e-19,1.3298499989953769e-17,-1.3908003830778973e-13,-1.1800730523085184e-13
